Date,gross_return,turnover,transaction_cost,net_return,cumulative_return
2018-01-05,0.0038687047153072736,0.0,0.0,0.0038687047153072736,1.0038687047153072
2018-01-08,0.0013213999113217832,0.004702803189995761,4.702803189995761e-07,0.0013209296310027836,1.005194744633002
2018-01-09,-0.0031821078133288353,0.007080004635031667,7.080004635031667e-07,-0.0031828158137923385,1.0019953949038432
2018-01-10,-0.0022884395209209728,0.04092629460754757,4.092629460754757e-06,-0.0022925321503817274,0.9996982882464917
2018-01-11,0.0063067425335357735,0.003671655729907866,3.671655729907866e-07,0.006306375367962783,1.006002760906884
2018-01-12,0.006015745770861157,0.007739873206855083,7.739873206855083e-07,0.006014971783540472,1.0120538391279028
2018-01-16,-0.002046208373406402,0.005662181738380442,5.662181738380443e-07,-0.00204677459158024,1.0099823930446645
2018-01-17,0.005523085159236152,0.012175636306207743,1.2175636306207743e-06,0.005521867595605531,1.0155593820929498
2018-01-18,-0.0036836670194301457,0.02216233316858783,2.216233316858783e-06,-0.0036858832527470044,1.0118161487743234
2018-01-19,0.004890267870813704,0.01030985615197233,1.030985615197233e-06,0.004889236885198507,1.0167631576099503
2018-01-22,0.005882964838974969,0.01122219753742408,1.122219753742408e-06,0.005881842619221227,1.0227435984840345
2018-01-23,0.0051216175590394,0.0042918945418877336,4.291894541887734e-07,0.005121188369585211,1.0279812611056587
2018-01-24,-8.567169111728796e-05,0.005665620355547921,5.665620355547921e-07,-8.623825315284276e-05,1.027892609797427
2018-01-25,-0.0006211180209603423,0.004495738243744163,4.495738243744163e-07,-0.0006215675947847168,1.0272537050602581
2018-01-26,0.006368839210467233,0.004976402122919568,4.976402122919569e-07,0.006368341570254941,1.0337956075333918
2018-01-29,-0.008143908048026158,0.006833051073454721,6.833051073454721e-07,-0.008144591353133503,1.025375764767368
2018-01-30,-0.008423541001744474,0.02272632546891859,2.272632546891859e-06,-0.008425813634291367,1.0167361396683192
2018-01-31,0.003928246996958353,0.042584870286508036,4.258487028650804e-06,0.003923988509929702,1.020725800598008
2018-02-01,-0.005257770423134564,0.00858642518700918,8.586425187009181e-07,-0.005258629065653265,1.0153581822349211
2018-02-02,-0.01749970677173557,0.06074252853574523,6.074252853574523e-06,-0.017505781024589145,0.9975835442351918
2018-02-05,-0.02949430256760896,0.11218191344030103,1.1218191344030103e-05,-0.02950552075895299,0.9681493222619705
2018-02-06,0.01161268723310085,0.29139960177209134,2.9139960177209135e-05,0.01158354727292364,0.979363925703641
2018-02-07,-0.008312529749993714,0.20026417504620958,2.0026417504620958e-05,-0.008332556167498334,0.9712033207842937
2018-02-08,-0.023849187848292316,0.03523226840350081,3.5232268403500816e-06,-0.023852711075132666,0.9480374885784166
2018-02-09,0.007943190595427457,0.15085181834824996,1.5085181834824996e-05,0.007928105413592632,0.955553629723904
2018-02-12,0.010752940892178289,0.017244421132710006,1.7244421132710007e-06,0.010751216450065017,0.9658269936267109
2018-02-13,0.003192197626991092,0.017235651751320247,1.7235651751320248e-06,0.0031904740618159603,0.9689084395980787
2018-02-14,0.011515854584076023,0.01573297038356916,1.5732970383569163e-06,0.011514281287037666,0.9800647239129957
2018-02-15,0.009535505041367536,0.037412280502539266,3.7412280502539267e-06,0.009531763813317282,0.9894064693830983
2018-02-16,0.0012863423071747754,0.05155367982197931,5.155367982197931e-06,0.0012811869391925776,0.9906740840292246
2018-02-20,-0.007956998328855748,0.023630604912071654,2.3630604912071654e-06,-0.007959361389346956,0.9827889509753758
2018-02-21,-0.005823777109753068,0.03162611858876402,3.162611858876402e-06,-0.005826939721611944,0.977062298998976
2018-02-22,0.002976351231392853,0.018033748216798207,1.8033748216798208e-06,0.0029745478565711735,0.9799686175662
2018-02-23,0.011577013955627064,0.028651856797006853,2.8651856797006855e-06,0.011574148769947364,0.9913109201357909
2018-02-26,0.007227701082185439,0.061152950117429425,6.115295011742943e-06,0.007221585787173696,0.9984697569873138
2018-02-27,-0.013551820845720278,0.16311524495714314,1.6311524495714313e-05,-0.013568132370215992,0.9849223871568524
2018-02-28,-0.005513560892087652,0.06522970413562358,6.522970413562358e-06,-0.005520083862501214,0.9794855329816917
2018-03-01,-0.005583420145115513,0.020656436225433394,2.0656436225433397e-06,-0.005585485788738056,0.9740146304569479
2018-03-02,0.00401157966006491,0.0531441331783946,5.314413317839461e-06,0.004006265246747071,0.9779167914207707
2018-03-05,0.004780436183177925,0.028611166264806795,2.8611166264806797e-06,0.004777575066551444,0.9825888623006246
2018-03-06,0.006134452675989412,0.0702845108723622,7.028451087236221e-06,0.006127424224902176,0.9886096010986044
2018-03-07,0.0007997721913829975,0.04815215461403849,4.815215461403849e-06,0.0007949569759215936,0.9893955031974608
2018-03-08,0.001969064164726161,0.07385269158753055,7.385269158753055e-06,0.001961678895567408,0.9913363794754526
2018-03-09,0.00874354613098825,0.0164767674447365,1.64767674447365e-06,0.008741898454243776,1.0000025414388247
2018-03-12,0.0024077487956456222,0.015634794626368603,1.5634794626368603e-06,0.0024061853161829855,1.0024087328701805
2018-03-13,-0.0034109674431321126,0.022829260084165817,2.282926008416582e-06,-0.003413250369140529,0.9989872608926816
2018-03-14,0.0006460295947822192,0.015144196946013322,1.5144196946013323e-06,0.0006445151750876179,0.9996311233420462
2018-03-15,-0.0022815170152377345,0.01461619450477232,1.461619450477232e-06,-0.002282978634688212,0.9973489868448869
2018-03-16,-2.9339623871313522e-05,0.008544657039713535,8.544657039713536e-07,-3.0194089575284875e-05,0.9973188728002403
2018-03-19,-0.00824270528629039,0.02540261984726644,2.540261984726644e-06,-0.008245245548275116,0.9890957338040735
2018-03-20,-0.00014522306826721603,0.02115115788085177,2.115115788085177e-06,-0.00014733818405530122,0.9889500022347979
2018-03-21,0.003065159739647973,0.008851497920990256,8.851497920990257e-07,0.0030642745898558743,0.991980416597284
2018-03-22,-0.013773426349904238,0.011147685980452446,1.1147685980452446e-06,-0.013774541118502282,0.9783163415601156
2018-03-23,-0.010423018662402497,0.08252216828084517,8.252216828084518e-06,-0.010431270879230582,0.9681112587957241
2018-03-26,0.01561635859791086,0.02788113510281799,2.788113510281799e-06,0.015613570484400579,0.9832269321716729
2018-03-27,-0.008928340778403418,0.05272318241063499,5.272318241063499e-06,-0.008933613096644482,0.9744431631734504
2018-03-28,-0.0003222537137163037,0.060238384254953425,6.023838425495343e-06,-0.00032827755214179905,0.9741232753571425
2018-03-29,0.007955346745713155,0.023615137430083116,2.3615137430083117e-06,0.007952985231970147,0.9818704633801763
2018-04-02,-0.010183228548195623,0.03760000884830578,3.760000884830578e-06,-0.010186988549080454,0.9718681602130421
2018-04-03,0.00390503848288951,0.016879087384483224,1.6879087384483226e-06,0.0039033505741510616,0.9756617023542088
2018-04-04,0.005568093499353831,0.021533734656339232,2.1533734656339235e-06,0.0055659401258881976,0.9810921769726345
2018-04-05,0.001009622950490424,0.015566382976954007,1.5566382976954009e-06,0.0010080663121927287,0.9820811829453965
2018-04-06,-0.007771595026029935,0.021455278576541614,2.1455278576541616e-06,-0.00777374055388759,0.9744467386263239
2018-04-09,0.0029181590784936717,0.047406639404221323,4.740663940422133e-06,0.0029134184145532495,0.9772857096986391
2018-04-10,0.008712841560571042,0.011924919665302014,1.1924919665302014e-06,0.008711649068604511,0.9857994798412958
2018-04-11,0.0011027619628409479,0.028116528207155975,2.8116528207155976e-06,0.0010999503100202323,0.986883810284765
2018-04-12,-0.001601060882799969,0.004216944538400491,4.2169445384004913e-07,-0.0016014825772538092,0.9853033330568202
2018-04-13,-5.463790798804658e-05,0.012424013929189792,1.2424013929189792e-06,-5.5880309380965556e-05,0.9852482740017349
2018-04-16,0.003949199143858233,0.009426844189519654,9.426844189519654e-07,0.003948256459439281,0.9891382868637136
