Date,EEM,EFA,GLD,IWM,QQQ,SPY,TLT,VNQ
2018-01-04,0.12501668125359633,0.07245443050183788,0.10167156638671052,0.10115835990871462,0.09963584083260481,0.07191632728558214,0.10533895731900943,0.10688651170509235
2018-01-05,0.1249170314263709,0.07268681249786728,0.10049832730570236,0.10040306541667385,0.1006817461076457,0.07199381076400536,0.10535560392847189,0.10655451344403674
2018-01-08,0.12296009935871935,0.0727492628393164,0.10017392878355684,0.10134880592000145,0.10045270951283926,0.07320494942155216,0.10502831934821508,0.10700021089321754
2018-01-09,0.12301151582737803,0.0727492628393164,0.09190902571144093,0.10481703037250042,0.10098036758550429,0.07319355449794539,0.10465413721090505,0.1294061408425345
2018-01-10,0.12182911728106127,0.07214948367988419,0.09203898424080088,0.10481703037250042,0.10077955869646714,0.07308232095980816,0.10391051333493558,0.1294061408425345
2018-01-11,0.1220108925813194,0.07176725080546875,0.0928364259687947,0.10164547022728232,0.10090093635499925,0.0726628191551582,0.10430870950279254,0.12960091037347296
2018-01-12,0.12187126643080429,0.07120764303025999,0.09192961190607832,0.10302947992039968,0.10078120872823325,0.07287468913192414,0.10376188370087498,0.13019241879406226
2018-01-16,0.12193577815715567,0.0706586711138597,0.09025618823375822,0.09834538632283678,0.10127074137872687,0.07159970874901186,0.10390295687996505,0.13008532721465685
2018-01-17,0.11884018185741058,0.07315582379452884,0.09718238661843881,0.10196097580880195,0.10132795350250877,0.072687621916819,0.10422728948773398,0.13081554077560384
2018-01-18,0.1200648602416033,0.0731494986019759,0.10033783719969651,0.09979828557597256,0.10119381032909545,0.07218907772205185,0.10330029751976173,0.12991267096545628
2018-01-19,0.12050975886941118,0.07410981496464673,0.1003906514567075,0.10466643675289942,0.10055249844387579,0.07222926156859734,0.10328454625340906,0.13009251553474535
2018-01-22,0.12181391018529393,0.07500146956598674,0.10048792039839481,0.10471913334687045,0.1006316553771043,0.07264949230897023,0.10378844978326802,0.13193881013384007
2018-01-23,0.12241246032344576,0.07486286553058699,0.09977071303183357,0.10494086721311352,0.1007685794763718,0.07278920549793795,0.10517165793847644,0.1295603041986219
2018-01-24,0.12288920385632737,0.07506955049063153,0.10060387303797205,0.1045826897446419,0.10125806587052195,0.07347297433337173,0.1042769259910198,0.1295603041986219
2018-01-25,0.12247312174199534,0.07464052967095881,0.10162309363312777,0.104276316164305,0.10125806587052195,0.07349745291149841,0.10542774501400358,0.1301749785658352
2018-01-26,0.1214931558969516,0.07472160106788496,0.10171221372463736,0.10449541612753599,0.10264263803899808,0.07485913630145952,0.10542774501400358,0.1301749785658352
2018-01-29,0.13279542576374595,0.07382234811452475,0.1009668229279599,0.10471468908399292,0.10243246927626866,0.07233917458188957,0.10560086406708293,0.12248438671254498
2018-01-30,0.1321029532658848,0.08583040254764036,0.10087501012466318,0.09941243636537865,0.10209125648626836,0.07219253393042813,0.10393525367806687,0.12166330654789846
2018-01-31,0.1346317860927581,0.08560771516015064,0.10144715474007077,0.1022500686575923,0.10178633691314051,0.07232492500977508,0.10393525367806687,0.12085900870094878
2018-02-01,0.14489548369165522,0.0848511551850725,0.1017394918006839,0.09942986122128072,0.10384218036786391,0.072353166455155,0.13444940410029946,0.10752324077840322
2018-02-02,0.1831115415737254,0.07364104235385432,0.10285692692272554,0.09845979379773055,0.1130995030458666,0.05684801361737952,0.13562203656386726,0.11058144535566114
2018-02-05,0.18934840576646272,0.11676706569393067,0.10360708311949872,0.1196853877618199,0.08437944771218266,0.10080969365332411,0.10729644428252617,0.19166887432659366
2018-02-06,0.1811663503575831,0.0834529494751532,0.10343937578323548,0.0930975889379594,0.13663707976869707,0.07376265416839298,0.10873181817136587,0.18262861969105512
2018-02-07,0.19648931420420784,0.08399856371007025,0.09818622681598192,0.09301057800720036,0.15916362391142924,0.07376265416839298,0.109109098857301,0.1842124635723667
2018-02-08,0.2009797498841803,0.0838027606259176,0.09827792479488438,0.18825092162534246,0.19437950264621756,0.07295756943934138,0.1116013661715062,0.20724191175160853
2018-02-09,0.19568486486607015,0.08351713785550295,0.09827792479488438,0.181898823761762,0.1821750526636414,0.07261508756247181,0.1117690202452411,0.19886407849092594
2018-02-12,0.19001224079211934,0.08330013806684315,0.09827792479488438,0.181157681471749,0.16925453087860398,0.07047231338180773,0.1116013661715062,0.1965894178553581
2018-02-13,0.19099445042968533,0.08307933415838253,0.10222840628635603,0.1790906645979548,0.1731962003344493,0.07071612528285035,0.10766005622850246,0.19931178248774417
2018-02-14,0.17936275085323267,0.08231685495272671,0.1112697633989221,0.16712926498961617,0.1538886040271786,0.07027588511931006,0.10828913927043333,0.19999418412897427
2018-02-15,0.16365736055369828,0.08240841954419247,0.11480850512865375,0.15761606788248228,0.13569027918603865,0.07734685418106987,0.10804459724351415,0.1969730014645735
2018-02-16,0.16738551990060033,0.08277723323290108,0.11369381658856509,0.14948327021612245,0.13793493000952528,0.07368141839900674,0.1082245577853822,0.1915022383808945
2018-02-20,0.17709646963429487,0.08236974394481245,0.10409104885000894,0.15951691047341462,0.13946733725319282,0.07135967431281127,0.1083871390208394,0.19105078010132867
2018-02-21,0.18417318303987062,0.08365036537528384,0.09839481967594312,0.16011269253875662,0.13999748919316735,0.07160698239881592,0.1099277755425336,0.19997073782460173
2018-02-22,0.18172935564431666,0.08904772259152324,0.1038783465932278,0.160731217956176,0.14385591781965504,0.07034532539928512,0.10976288334480405,0.19970410739721534
2018-02-23,0.1731688488618155,0.08831164084215978,0.10315560370064146,0.1413315534578196,0.13321522476949388,0.08268233246632051,0.10958036480771842,0.19944796219651134
2018-02-26,0.1641346122892086,0.1325917604792224,0.09877675267028334,0.1345209898767577,0.1259870939411182,0.11196799781568219,0.10958036480771842,0.19925150895288435
2018-02-27,0.18931464392014052,0.14962851265225816,0.09839481967594312,0.16063636676910895,0.13821808007470934,0.12948069951845848,0.10974498281546868,0.19994726356253525
2018-02-28,0.19148592319869986,0.15922549401055922,0.09839481967594312,0.17057209159431444,0.13820776589033387,0.13237076712639312,0.1097298825377207,0.19934658519817602
