Date,gross_return,turnover,transaction_cost,net_return,cumulative_return
2015-01-06,-0.001955836743338421,0.0,0.0,-0.001955836743338421,0.9980441632566616
2015-01-07,0.008507264440669987,0.5078564413739068,5.0785644137390686e-05,0.008456478796532597,1.0064841025612448
2015-01-08,0.0059460969167618675,0.5274350150889286,5.2743501508892865e-05,0.005893353415252975,1.012415669084472
2015-01-09,0.00018491885840605225,0.1631862086354226,1.631862086354226e-05,0.00016860023754251,1.0125863626067713
2015-01-12,0.001888302956264821,0.06788943509393251,6.788943509393252e-06,0.0018815140127554277,1.014491558037141
2015-01-13,-9.167707405953609e-05,0.007406226393613366,7.406226393613366e-07,-9.241769669889742e-05,1.0143978010640267
2015-01-14,0.0009981852376250027,0.07096709535117918,7.096709535117918e-06,0.0009910885280898848,1.015403159087581
2015-01-15,0.0023498130884937007,0.02177867410499705,2.177867410499705e-06,0.002347635221083201,1.017786955307454
2015-01-16,0.008428591786328083,0.031116402611423066,3.111640261142307e-06,0.00842548014606694,1.0263622990923231
2015-01-20,0.0014676965318193842,0.08490183336141095,8.490183336141096e-06,0.0014592063484832431,1.0278599734750025
2015-01-21,0.002028031324706316,0.1545760041793894,1.545760041793894e-05,0.0020125737242883772,1.029928617449866
2015-01-22,0.012875658075054636,0.04336663238792027,4.336663238792027e-06,0.012871321411815843,1.0431851597162904
2015-01-23,-0.0018477134702984735,0.08259320491740828,8.259320491740827e-06,-0.0018559727907902143,1.041249036444101
2015-01-26,0.0025592970610740008,0.05029508765415501,5.029508765415501e-06,0.0025542675523085854,1.0439086650717626
2015-01-27,-0.0037174710718444097,0.03754072551089134,3.7540725510891344e-06,-0.003721225144395499,1.0400240458988452
2015-01-28,-0.006722943902050457,0.030322967147408078,3.032296714740808e-06,-0.006725976198765198,1.033028868919986
2015-01-29,0.002121105963271166,0.03737750291201439,3.737750291201439e-06,0.0021173682129799645,1.035216171410128
2015-01-30,-0.009028132438580097,0.0463077638363511,4.6307763836351106e-06,-0.009032763214963732,1.025865308857479
2015-02-02,0.0051447242409123845,0.11153730759232819,1.1153730759232819e-05,0.005133570510153152,1.031131660754419
2015-02-03,0.005894430995927871,0.02447150773201512,2.4471507732015118e-06,0.00589198384515467,1.0372070718418116
2015-02-04,-0.0024595036858874545,0.04313082258492554,4.313082258492554e-06,-0.002463816768145947,1.034651583666168
2015-02-05,0.0070204513580596675,0.0065501879838462534,6.550187983846254e-07,0.007019796339261283,1.0419146270655988
